mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__architecture,param_model__dropout_rate,param_model__epochs,params,split0_test_AVG_PREC,split1_test_AVG_PREC,split2_test_AVG_PREC,split3_test_AVG_PREC,split4_test_AVG_PREC,mean_test_AVG_PREC,std_test_AVG_PREC,rank_test_AVG_PREC,split0_train_AVG_PREC,split1_train_AVG_PREC,split2_train_AVG_PREC,split3_train_AVG_PREC,split4_train_AVG_PREC,mean_train_AVG_PREC,std_train_AVG_PREC,split0_test_AU_PRC,split1_test_AU_PRC,split2_test_AU_PRC,split3_test_AU_PRC,split4_test_AU_PRC,mean_test_AU_PRC,std_test_AU_PRC,rank_test_AU_PRC,split0_train_AU_PRC,split1_train_AU_PRC,split2_train_AU_PRC,split3_train_AU_PRC,split4_train_AU_PRC,mean_train_AU_PRC,std_train_AU_PRC,split0_test_AU_ROC,split1_test_AU_ROC,split2_test_AU_ROC,split3_test_AU_ROC,split4_test_AU_ROC,mean_test_AU_ROC,std_test_AU_ROC,rank_test_AU_ROC,split0_train_AU_ROC,split1_train_AU_ROC,split2_train_AU_ROC,split3_train_AU_ROC,split4_train_AU_ROC,mean_train_AU_ROC,std_train_AU_ROC
242.92074794769286,3.5777461058713484,3.855814552307129,0.08901586859112137,"(100, 80, 40)",0.6,150,"{'model__architecture': (100, 80, 40), 'model__dropout_rate': 0.6, 'model__epochs': 150}",0.5793002814897652,0.6116959629023784,0.1270764434884961,0.4294176793186753,0.4772843188021461,0.44495538088995856,0.1721536789147242,60,0.5929631073859764,0.5998374923053773,0.14417043320301992,0.5868963996206265,0.6080362520068997,0.50638073690438,0.18124215393176096,0.7556840147584305,0.7822629628894189,0.5635382217442481,0.6786937454438748,0.7103278796531157,0.6981015680049452,0.07620013138807129,42,0.7793159879355877,0.7767887902750027,0.57208521660151,0.7849972454263805,0.7823073843899095,0.739098924925678,0.08355255073238743,0.7986013425163787,0.8098525867011536,0.5633802816901409,0.7183028960794726,0.7464729869282256,0.7273222481411012,0.08856297255599008,84,0.7992913374875442,0.8035024726151377,0.5719298245614035,0.7947347319045933,0.8087660082974699,0.7556448749732299,0.09197440384199754
250.82423706054686,2.272585540889148,4.268491315841675,0.1220501690693184,"(100, 80, 40)",0.8,150,"{'model__architecture': (100, 80, 40), 'model__dropout_rate': 0.8, 'model__epochs': 150}",0.0008967939615873252,0.0008836231036328109,0.0008944543828264757,0.0010009947713592981,0.0009360086481925804,0.0009223748819005894,4.3133723593248906e-05,83,0.0008880661421656307,0.0008817305431460144,0.0009002065737190217,0.0010407418891359033,0.0009404699049630412,0.0009302430106259223,5.890522353053958e-05,0.5004483969807937,0.5004418115518164,0.5004472271914132,0.4864235708506882,0.5004680043240963,0.4976458107402891,0.005611116247365179,86,0.5004440330710828,0.5004408652715729,0.5004501032868595,0.4987677774428403,0.5004702349524816,0.5001146028049674,0.0006734901411472112,0.7955883327302288,0.7954201430122269,0.7978986371466723,0.8117307147575422,0.8068789945261613,0.8015033461815564,0.006610343598229097,64,0.7964437932023062,0.7942579555951964,0.7984846322624378,0.8257089972473952,0.8071196672893101,0.8044030091193293,0.01151193967467961
256.74437975883484,1.360687379169904,4.784746265411377,0.10447909136637512,"(100, 40, 20)",0.2,150,"{'model__architecture': (100, 40, 20), 'model__dropout_rate': 0.2, 'model__epochs': 150}",0.5911940894015688,0.7577145551027552,0.6562149804707353,0.652032579271132,0.6679970056288094,0.6650305859429394,0.05347460087902325,30,0.7359101721766754,0.7668633050844613,0.7369045320213865,0.8245923732859141,0.7664768390003561,0.7661494443137588,0.032205189661588016,0.7514110371660558,0.7572174289024681,0.7977064976742875,0.6514836484814323,0.6676454894624319,0.7250929067058683,0.056063990990038406,20,0.8624531340644821,0.7668322400257555,0.8671943259356106,0.8245619968030116,0.7664601501919339,0.8175003694041587,0.044073734263878867,0.7985984756461855,0.9921756965929271,0.8239398932969703,0.9761188406034302,0.9795847293581782,0.9140833713222786,0.08449840734127112,36,0.86795620536201,0.9891860639398324,0.8684213789973605,0.9943251294364456,0.9921688955437704,0.9424115346558836,0.0606247673314041
263.0376561164856,1.9316635018268096,5.048523473739624,0.07261838258522045,"(100, 40, 20)",0.4,150,"{'model__architecture': (100, 40, 20), 'model__dropout_rate': 0.4, 'model__epochs': 150}",0.5540213889937721,0.6468284997697427,0.4983767326967745,0.3241815443486725,0.429521868564331,0.4905862953571519,0.10946754409978113,56,0.6364501136464034,0.6233986176595752,0.5896221894915474,0.5124489724121202,0.6209507836062815,0.5965741353631856,0.04478669460236176,0.7541806580863052,0.8154727138353952,0.7199294756258948,0.6480112523984953,0.6787938214749114,0.7232777412061081,0.05849782614332584,21,0.7983037519570717,0.8032282568729345,0.7930573433997226,0.729917979233263,0.8065040711874196,0.7862022805300823,0.028507566169134163,0.7708307850042727,0.8239424775371972,0.753514809743654,0.6478891185507385,0.7183029678637557,0.7428961712524838,0.05846837910059584,79,0.8028158336186008,0.8105246079553997,0.7929824561403509,0.7298245614035088,0.8087713978036298,0.7889837713842979,0.030208228516339624
270.4792543888092,0.9952666753468448,5.474508714675904,0.09361253081277134,"(100, 40, 20)",0.6,150,"{'model__architecture': (100, 40, 20), 'model__dropout_rate': 0.6, 'model__epochs': 150}",0.0004616183570233309,0.0009422694094226939,0.3041011847174382,0.05670878384655625,0.000577559769301478,0.0725580633177858,0.11778896040443672,68,0.0004555267910703917,0.0009399302143040886,0.2946219568693074,0.07404929314008601,0.0005796853833856067,0.0741292784796307,0.11385172168491972,0.5002308091785117,0.5004711347047114,0.30421381563676303,0.5283543919232779,0.5002887798846507,0.4667118889745974,0.08197066408244688,97,0.5002277633955352,0.500469965107152,0.2952905870866141,0.5370246465700431,0.5002898426916929,0.4666605609702074,0.08685566644384887,0.602712951117952,0.8081643366444622,0.959113825896984,0.5655993133402619,0.6869106959012466,0.7245000616370488,0.1439011522531624,85,0.6029879272449272,0.8070085687892206,0.9544912961152054,0.5734231670794746,0.6869618233850561,0.7249745565227768,0.14049985207610455
275.7056711673737,2.529834513084156,5.8619890213012695,0.10170322355056163,"(100, 40, 20)",0.8,150,"{'model__architecture': (100, 40, 20), 'model__dropout_rate': 0.8, 'model__epochs': 150}",0.0003669275929549902,0.00044681346481815945,0.00042503262574380713,0.0003915297231719422,0.00044649875797880703,0.0004153603662803438,3.151538130176369e-05,93,0.00036182953242451277,0.0004481604194152528,0.0004263429053548669,0.0003925344087398819,0.00044843402119440793,0.00041546025742578445,3.369525461926579e-05,0.5001834637964775,0.5002234067324091,0.5002125163128719,0.500195764861586,0.5002232493789894,0.5002076801831402,1.5757690650878042e-05,76,0.5001809147662123,0.5002240802097077,0.5002131714526774,0.5001962672043699,0.5002242170105972,0.5002077301287129,1.6847627309617425e-05,0.5001401580983349,0.5952437986412309,0.5744905864244723,0.5380645851808813,0.5949563214172859,0.5605790021042556,0.036706282744436616,93,0.5001331507023858,0.5950383843531998,0.5743062793536402,0.5376261744641487,0.5952860888910408,0.5604780155528831,0.03677213971430368
264.26791787147516,2.333244518544578,6.456556940078737,0.07448576304211653,"(100, 10)",0.2,150,"{'model__architecture': (100, 10), 'model__dropout_rate': 0.2, 'model__epochs': 150}",0.7038382889145485,0.6668591637678192,0.6706550513078143,0.556345844615962,0.582910439359552,0.6361219269150269,0.056424300941971026,38,0.7674503734936367,0.6877370478870563,0.7085384622608244,0.7613318789046295,0.7177374699925532,0.7285590465077401,0.030889997543824887,0.8015517611736324,0.8054864591023709,0.7934654913700049,0.6919585374215328,0.6672938843400469,0.7519513823144592,0.059691945673973686,10,0.8760683770145821,0.8414523079374996,0.8471784965594193,0.8758029957791096,0.7867556513669807,0.8454515657315183,0.032627550184324526,0.9345925689025704,0.8705419405791397,0.910430873673588,0.8489003293893613,0.8223705094085504,0.8773673540570994,0.040619061080025616,44,0.9501209473898146,0.8751889531748334,0.9262536793829952,0.93186340867778,0.8769286306438423,0.9120711238538532,0.030449820472437782
265.9298128604889,1.7691837896239202,6.741812992095947,0.11213525528990637,"(100, 10)",0.4,150,"{'model__architecture': (100, 10), 'model__dropout_rate': 0.4, 'model__epochs': 150}",0.001029925044343995,0.0009729359369647141,0.0008654842445297737,0.0009550070616719347,0.0009963234262299683,0.0009639352864023684,5.523942514904966e-05,81,0.0010216746110261717,0.0009688736588748828,0.0008702901272455776,0.0009563950952032592,0.001002307064682216,0.0009639081114064213,5.226256236248997e-05,0.500514962522172,0.5004864679684824,0.5004327421222649,0.500477503530836,0.500498161713115,0.5004819676432012,2.761971257453733e-05,67,0.5005108373055129,0.5004844368294374,0.5004351450636227,0.5004781975476016,0.5005011535323411,0.5004819540557032,2.6131281181259162e-05,0.8220348917214982,0.8142166181634702,0.7911276923233744,0.8107244426775939,0.8185809812136224,0.8113369499559244,0.010807433721911293,61,0.8230873124581913,0.8127792820055427,0.7915512483021715,0.8103343925914789,0.8190305876716623,0.8113565646058094,0.010879527466806036
274.770725440979,3.3724693165400006,7.073403310775758,0.06576096606645315,"(100, 10)",0.6,150,"{'model__architecture': (100, 10), 'model__dropout_rate': 0.6, 'model__epochs': 150}",0.0009029798334503863,0.000810363522227929,0.0008872560045987354,0.0008251784012459031,0.0007674182321278023,0.0008386393010399338,5.011277680448203e-05,85,0.0008966457870276822,0.0008070545059127363,0.0008914049793569373,0.0008271682692447227,0.0007724226154500784,0.0008389392313984316,4.829565764741208e-05,0.5004514899167252,0.5004051817611139,0.5004436280022994,0.5004125892006229,0.5003837091160639,0.5004193196505199,2.505638840224093e-05,69,0.5004483228935138,0.5004035272529563,0.5004457024896785,0.5004135841346223,0.5003862113077251,0.5004194696156992,2.4147828823688834e-05,0.7969899137135781,0.7769090807157747,0.7962575048673333,0.7809164857343812,0.7644134226272388,0.7830973035383126,0.012315298080060292,70,0.7983932723855637,0.7752040263753066,0.7964931080264925,0.7806749521549999,0.7651173635939686,0.7831765445072663,0.012687258933310202
277.3932679653168,2.167606441299482,7.407350444793701,0.061951375723239575,"(100, 10)",0.8,150,"{'model__architecture': (100, 10), 'model__dropout_rate': 0.8, 'model__epochs': 150}",0.0008703641023161357,0.0007769072525933382,0.0007384986634214331,0.0008702260136294553,0.0008005773177277135,0.0008113147552162688,5.207439658641386e-05,86,0.0008631589184983468,0.0007757001714705642,0.0007429517342057585,0.0008712132791245072,0.0008041806105000593,0.0008114409427598473,4.9534569856250624e-05,0.5004351820511581,0.5003884536262967,0.5003692493317107,0.5004351130068148,0.5004002886588639,0.5004056573776081,2.603719829323148e-05,70,0.5004315794592492,0.5003878500857353,0.5003714758671028,0.5004356066395622,0.5004020903052501,0.5004057204713799,2.476728492813288e-05,0.7893755064804008,0.7672942351699991,0.7551807793849321,0.7922668012191267,0.774178669357716,0.7756592177517057,0.01382374155532097,72,0.7905647755869143,0.7661102793616412,0.7557930037995683,0.7917723164115358,0.7744003129356061,0.7757281376190532,0.013922768227367259
313.8612383365632,3.7826421297130537,8.055678176879884,0.10324849259799278,"(80, 40, 20)",0.2,150,"{'model__architecture': (80, 40, 20), 'model__dropout_rate': 0.2, 'model__epochs': 150}",0.6214285856481574,0.6812433963401934,0.534351111822597,0.6260566999263341,0.6222186074812839,0.6170597545481951,0.047089048029056745,42,0.7254005121019536,0.7257657962950528,0.7189940227663075,0.8023382672916959,0.7177891682263228,0.7380575533362665,0.032303324297489285,0.7805153193244455,0.8035416717271007,0.7337145395095188,0.6263204627135323,0.7835684396332843,0.7455322169846897,0.06385410820637075,12,0.8607035005766641,0.8580804923978104,0.8546587403371124,0.8027672104169666,0.8491128913798758,0.8450645670216858,0.021501134963513944,0.8124915055697978,0.8450609470581407,0.7746397756999579,0.9342508369688484,0.8168932250424352,0.8366672173522209,0.05369517500186451,57,0.8626755179565914,0.8631591197277748,0.8596477636947217,0.968562997157354,0.8596463822286052,0.8827383561530094,0.042937507377153586
320.6635621070862,3.1505718555094906,8.398399162292481,0.12983751448174388,"(80, 40, 20)",0.4,150,"{'model__architecture': (80, 40, 20), 'model__dropout_rate': 0.4, 'model__epochs': 150}",0.5234973047967499,0.551068017391554,0.4896150836567055,0.4488420741816865,0.39948202637621455,0.4825010546958706,0.05377325212164824,57,0.5871907814597129,0.6169921622366821,0.6028555011126575,0.6403897166066708,0.6001427232649588,0.6095141769361364,0.018109198255759025,0.7421841072286359,0.7406637528772884,0.7165562581404264,0.6998182734501757,0.6363765165164146,0.7071198872813593,0.03873414239488709,35,0.7894634298509229,0.8028662590351912,0.7954264466933209,0.8126733662956157,0.7913025825684828,0.7983464168887068,0.008517508308459784,0.7638844293130327,0.7816808807197516,0.7535151327729278,0.725347554374082,0.6619710413588018,0.7372799071692127,0.0418488384601457,82,0.7940130997176639,0.8087705595336094,0.8017529530850084,0.8210506331473808,0.7912285798425496,0.8033631650652424,0.01076430309165683
327.6355691432953,2.903068804594375,8.904924678802493,0.2882830640359581,"(80, 40, 20)",0.6,150,"{'model__architecture': (80, 40, 20), 'model__dropout_rate': 0.6, 'model__epochs': 150}",0.0009619109965130726,0.000863925629388073,0.0009413074893605738,0.0008451676645993786,0.0010247676231164482,0.0009274158861997967,6.58118516422706e-05,82,0.0009540894828431867,0.0008604085280070524,0.0009450448150199123,0.0008463452732358897,0.0010310061534788318,0.0009273788505169744,6.755090945988247e-05,0.5004809554982566,0.5004319628146939,0.5004706537446802,0.5004225838322997,0.5005123838115583,0.5004637079430999,3.2905925821157705e-05,68,0.5004770447414216,0.5004302042640035,0.50047252240751,0.5004231726366181,0.5005155030767394,0.5004636894252584,3.37754547299423e-05,0.8094385011747797,0.7907516041731437,0.8079671365809404,0.7861023618034106,0.8236216017858781,0.8035762399826499,0.013603445673726669,63,0.8105424776224001,0.7891549071449049,0.8080542693539715,0.7856486660737538,0.8240731066503912,0.8034946853690842,0.014269143270708582
333.5512038707733,3.8112537385149152,9.328433799743653,0.08407443890580145,"(80, 40, 20)",0.8,150,"{'model__architecture': (80, 40, 20), 'model__dropout_rate': 0.8, 'model__epochs': 150}",0.0003794286437006941,0.000464164536521904,0.00037505018277093417,0.0004641827441699301,0.0003624094614391229,0.0004090471095228733,4.535631533845554e-05,95,0.0003745570269667871,0.0004655090463924682,0.0003764940870612853,0.0004654003422733745,0.00036366002763816213,0.0004091241060664154,4.620142807810052e-05,0.5001897143218503,0.500232082268261,0.5001875250913854,0.500232091372085,0.5001812047307196,0.5002045235547614,2.2678157669254316e-05,78,0.5001872785134834,0.5002327545231963,0.5001882470435306,0.5002327001711366,0.5001818300138191,0.5002045620530332,2.3100714039040256e-05,0.5166151054753398,0.6103808732614026,0.5177593957371334,0.6103941775480872,0.5009326931898107,0.5512164388137164,0.048677530661421484,95,0.5171248367470455,0.6101372917529385,0.5179192585362871,0.6100466855073609,0.5008995624507853,0.5512255269988835,0.048446655234324135
379.0371479988098,2.2496300867077483,10.200883722305297,0.13395179068261714,"(100, 80, 50, 20)",0.2,150,"{'model__architecture': (100, 80, 50, 20), 'model__dropout_rate': 0.2, 'model__epochs': 150}",0.6553887440197049,0.6620941065338628,0.6642582713030409,0.5813447841717703,0.5897310571199494,0.630563475350686,0.03697450562442005,40,0.7182912655101484,0.712298290669981,0.7290258585955927,0.7640512100332528,0.7193495347463277,0.7286032319110605,0.01851786400971281,0.8151845089141176,0.8241485192054194,0.7969252433935198,0.7527012005781971,0.7761003856461318,0.7930120484606066,0.02602836643978493,1,0.8577176637596822,0.8554003073740364,0.8572771376886219,0.8759039681243851,0.8569632002993179,0.8606524554492088,0.0076656385786370565,0.8333292276920689,0.8309841926789449,0.8450592241870537,0.7957639520291478,0.7957700536932081,0.8201813678583177,0.0204967966647498,59,0.8591545392509229,0.8561401452217808,0.8649101503826461,0.8824542246284471,0.8596483940724643,0.8644614907112522,0.009428830183299078
389.22520756721497,2.435667137509136,10.697102165222168,0.13442355816383067,"(100, 80, 50, 20)",0.4,150,"{'model__architecture': (100, 80, 50, 20), 'model__dropout_rate': 0.4, 'model__epochs': 150}",0.5383544251614781,0.4363833700447009,0.5728492196807968,0.4368235119280619,0.3877027770223208,0.4744227522952244,0.06950691338899266,58,0.6122046012168008,0.4879052594485029,0.6069159571889968,0.6421387804389902,0.5608687892879908,0.5820066775162562,0.05375898773723651,0.7460586424374944,0.7008923858057408,0.7610171062332622,0.7013396262158449,0.6700865310444215,0.715878904580948,0.03310950114303012,27,0.8046875150028783,0.7439526297242515,0.7999856214379159,0.8200483835141117,0.7787224000734876,0.7894793099505291,0.026323107958782344,0.7708280243144571,0.7183069160143243,0.7887260055650049,0.7183069877836071,0.6971790786716978,0.7386694472581763,0.03490140472804642,81,0.8063376557885201,0.7438596491228069,0.8035079671922811,0.8210523812161561,0.780701345311047,0.7910917997261622,0.02691866036194976
