loss,train_history,test_history
0.0001749072984138335,0.9120606467574967,0.6491305773455954
0.0001846365318810137,0.9183975863930465,0.7683094449708971
0.00019332947410462536,0.9450564711835857,0.7829420457650624
0.00017034730970433623,0.9333301028878196,0.7310399203571707
0.00017952437440982608,0.9334185649151115,0.680933246908972
0.00017241167470334913,0.9554248228898783,0.7344676915028173
0.00015113536702138022,0.9506636125016682,0.7016405638293051
0.00017137307614469428,0.9510816157352926,0.6531756091105476
0.00016427960482802442,0.9706296316136308,0.691088641219114
0.00014842099403003465,0.957415712200427,0.626453798451747
0.0001449067261832684,0.9555131823808191,0.6274067951312781
0.0001532066138941833,0.9538639660214201,0.709577928342332
0.00014925989934594914,0.9415464139117575,0.6255001192019757
0.00014339494604517842,0.9670407356574353,0.7171105385090463
0.00016582696353736198,0.9523715307621996,0.6615024114703222
0.0001421826499579332,0.9521836460585026,0.6474010502019082
0.00013573726332818877,0.9667325376421848,0.76301899396191
0.00014480071559005395,0.9269107558846222,0.6025000697214309
0.00013628503566054972,0.9648270196949219,0.632839247492041
0.00012303158901815457,0.963703545054351,0.6782596776368399
0.00013013284910069108,0.9709362707353634,0.768608238083913
0.0001231916664933432,0.96296407434072,0.7130023628289989
0.00015545789710603736,0.9518789213043957,0.7183741876323293
0.00012953763911574626,0.9540098754047196,0.721325764861025
0.0001425717099478743,0.9755591030003558,0.6772965846212904
0.00011360692110163101,0.9730901403508434,0.6662376986621273
0.0001314596137783629,0.9648695349072762,0.6591037653906444
0.0001139974630275248,0.9636082813736194,0.6358162609380772
0.00011434303832145892,0.9667407383409437,0.6291902035769084
0.00011920591082266331,0.9694397795202117,0.7907428052241159
0.00010680228886384064,0.9667126748827326,0.6615017304565447
0.00011336609702620643,0.9617307736873568,0.7258926647986479
0.00010832996311578176,0.9733475025974093,0.7165767843642531
0.00012200084106749078,0.9702703525985332,0.7255739944667906
0.00012616809369705325,0.9722550486838464,0.7098708287580754
0.00011660185411818967,0.9667486159993363,0.5722350801425835
0.00010683936919030011,0.979801944599761,0.6503002961579416
9.586697331068433e-05,0.9796688892732023,0.6496924141068834
0.00011211320469961562,0.9704576877059963,0.6215673040001591
0.00011113740723999469,0.9506201897095354,0.7860615689790469
9.372739804953723e-05,0.9759722598655307,0.7693298630935784
9.956492041506014e-05,0.9846111154140476,0.723868300089283
0.0001029738611656493,0.9786243307061719,0.7543630446112615
0.0001574182640308283,0.9389612136448505,0.4794298877068198
0.0001288365810509208,0.9750392602380383,0.730263522202794
8.405396397968617e-05,0.9839541836908612,0.7201742654259166
7.168823754909229e-05,0.9808957737166141,0.7026642608919321
9.560274465971731e-05,0.9871160793389705,0.6507284871094646
8.019368490066565e-05,0.9773051016173124,0.6495027810937903
0.00010021064763538608,0.9759749513039798,0.6574150676430954
0.0001042036371234297,0.9818862297029499,0.7515836966176137
7.745619101548815e-05,0.9780457042063476,0.5964693183603221
9.568820335596325e-05,0.9783561033038923,0.6242854570997606
9.22745268726628e-05,0.9859569491795125,0.6624886457197235
7.190175699342713e-05,0.9788969572527922,0.6528808900991734
0.00010193076626133132,0.9776761129937569,0.7260706333868389
0.00011925770018090605,0.9593655277130477,0.7021680700959306
8.00028574320535e-05,0.9852949226806759,0.7125920279927107
7.397484364323309e-05,0.9829363539835213,0.7053888848218407
9.661088660430949e-05,0.9788955771928338,0.6196075134116952
8.79216973557179e-05,0.9578695943845459,0.6005519588558934
0.0001109360380866402,0.9810939621447282,0.6985054977801157
9.584826083521827e-05,0.9742102853415768,0.6963409258216043
6.83883163263904e-05,0.9859751262047223,0.719769277942616
6.979713582136873e-05,0.9779936558576916,0.6988602328296694
9.401887644459396e-05,0.9752733904909854,0.6165436981078255
0.00011498741276921332,0.9771702070753099,0.6959792900208778
0.00011213667482465534,0.9897319556668037,0.7206076079403525
7.343720018999855e-05,0.9845605478519154,0.7109814452375613
7.822238915213174e-05,0.9765558126648977,0.5782892265569871
9.267411058503486e-05,0.9907860467754916,0.642237638371665
6.83231752515811e-05,0.9798357164327606,0.7267269970155015
8.215204756345682e-05,0.9825763444402407,0.7098991113795406
7.18792168498155e-05,0.9921888467499151,0.672676681019511
5.989236195289604e-05,0.9859947010468273,0.6335094166696428
5.826032237388579e-05,0.9926037961763263,0.6607929439251634
6.740363387374899e-05,0.9887566331252822,0.7661707752197356
